month,day,hora,estacion,cantidadpasos
7,31,11,SAR,18
7,31,12,ALB,898
7,31,12,AVE,8613
7,31,12,DEL,4965
7,31,12,ILL,5295
7,31,12,RET,521
7,31,12,SAR,23
7,31,13,ALB,913
7,31,13,AVE,8826
7,31,13,DEL,5230
7,31,13,ILL,5185
7,31,13,RET,540
7,31,13,SAR,25
7,31,14,ALB,927
7,31,14,AVE,8775
7,31,14,DEL,5217
7,31,14,ILL,5189
7,31,14,RET,499
7,31,14,SAR,33
7,31,15,ALB,945
7,31,15,AVE,9305
7,31,15,DEL,5170
7,31,15,ILL,5140
7,31,15,RET,589
7,31,15,SAR,35
7,31,16,ALB,986
7,31,16,AVE,9629
7,31,16,DEL,5179
7,31,16,ILL,5617
7,31,16,RET,605
7,31,16,SAR,37
7,31,17,ALB,1063
7,31,17,AVE,9628
7,31,17,DEL,5230
7,31,17,ILL,6520
7,31,17,RET,723
7,31,17,SAR,48
7,31,18,ALB,1082
7,31,18,AVE,9133
7,31,18,DEL,4856
7,31,18,ILL,6820
7,31,18,RET,678
7,31,18,SAR,57
7,31,19,ALB,739
7,31,19,AVE,7814
7,31,19,DEL,4546
7,31,19,ILL,5739
7,31,19,RET,541
7,31,19,SAR,50
7,31,20,ALB,588
7,31,20,AVE,6708
7,31,20,DEL,4077
7,31,20,ILL,4212
7,31,20,RET,431
7,31,20,SAR,35
7,31,21,ALB,403
7,31,21,AVE,4874
7,31,21,DEL,3348
7,31,21,ILL,2633
7,31,21,RET,339
7,31,21,SAR,9
7,31,22,ALB,223
7,31,22,AVE,3290
7,31,22,DEL,2276
7,31,22,ILL,1750
7,31,22,RET,242
7,31,22,SAR,10
7,31,23,ALB,161
7,31,23,AVE,2447
7,31,23,DEL,1806
7,31,23,ILL,1477
7,31,23,RET,159
7,31,23,SAR,5
8,1,0,ALB,143
8,1,0,AVE,2049
8,1,0,DEL,1423
8,1,0,ILL,1164
8,1,0,RET,96
8,1,0,SAR,15
8,1,1,ALB,78
8,1,1,AVE,1236
8,1,1,DEL,912
8,1,1,ILL,650
8,1,1,RET,79
8,1,1,SAR,5
8,1,2,ALB,47
8,1,2,AVE,774
8,1,2,DEL,618
8,1,2,ILL,366
8,1,2,RET,68
8,1,3,ALB,33
8,1,3,AVE,549
8,1,3,DEL,651
8,1,3,ILL,291
8,1,3,RET,71
8,1,3,SAR,1
8,1,4,ALB,36
8,1,4,AVE,762
8,1,4,DEL,892
8,1,4,ILL,439
8,1,4,RET,76
8,1,5,ALB,125
8,1,5,AVE,2066
8,1,5,DEL,1791
8,1,5,ILL,1009
8,1,5,RET,174
8,1,5,SAR,3
8,1,6,ALB,286
8,1,6,AVE,5010
8,1,6,DEL,3200
8,1,6,ILL,2456
8,1,6,RET,310
8,1,6,SAR,2
8,1,7,ALB,761
8,1,7,AVE,6756
8,1,7,DEL,4819
8,1,7,ILL,5182
8,1,7,RET,357
8,1,7,SAR,25
8,1,8,ALB,987
8,1,8,AVE,7603
8,1,8,DEL,5392
8,1,8,ILL,6079
8,1,8,RET,413
8,1,8,SAR,50
8,1,9,ALB,955
8,1,9,AVE,7336
8,1,9,DEL,5173
8,1,9,ILL,5536
8,1,9,RET,554
8,1,9,SAR,33
8,1,10,ALB,916
8,1,10,AVE,8520
8,1,10,DEL,5425
8,1,10,ILL,5136
8,1,10,RET,545
8,1,10,SAR,34
8,1,11,ALB,637
8,1,11,AVE,8443
8,1,11,DEL,5127
8,1,11,ILL,4893
8,1,11,RET,570
8,1,11,SAR,32
8,1,12,ALB,748
8,1,12,AVE,8542
8,1,12,DEL,5079
8,1,12,ILL,5229
8,1,12,RET,572
8,1,12,SAR,35
8,1,13,ALB,946
8,1,13,AVE,9243
8,1,13,DEL,4645
8,1,13,ILL,5440
8,1,13,RET,552
8,1,13,SAR,35
8,1,14,ALB,847
8,1,14,AVE,9205
8,1,14,DEL,5601
8,1,14,ILL,5201
8,1,14,RET,630
8,1,14,SAR,43
8,1,15,ALB,996
8,1,15,AVE,9832
8,1,15,DEL,5330
8,1,15,ILL,5481
8,1,15,RET,648
8,1,15,SAR,47
8,1,16,ALB,1140
8,1,16,AVE,10239
8,1,16,DEL,5499
8,1,16,ILL,5896
8,1,16,RET,668
8,1,16,SAR,36
8,1,17,ALB,1133
8,1,17,AVE,10420
8,1,17,DEL,5635
8,1,17,ILL,6616
8,1,17,RET,622
8,1,17,SAR,46
8,1,18,ALB,1062
8,1,18,AVE,9794
8,1,18,DEL,5209
8,1,18,ILL,6803
8,1,18,RET,702
8,1,18,SAR,64
8,1,19,ALB,884
8,1,19,AVE,8749
8,1,19,DEL,4977
8,1,19,ILL,5346
8,1,19,RET,492
8,1,19,SAR,49
8,1,20,ALB,805
8,1,20,AVE,7922
8,1,20,DEL,4665
8,1,20,ILL,4577
8,1,20,RET,474
8,1,20,SAR,48
8,1,21,ALB,551
8,1,21,AVE,6498
8,1,21,DEL,4031
8,1,21,ILL,3175
8,1,21,RET,336
8,1,21,SAR,27
8,1,22,ALB,313
8,1,22,AVE,4167
8,1,22,DEL,2719
8,1,22,ILL,1973
8,1,22,RET,285
8,1,22,SAR,14
8,1,23,ALB,214
8,1,23,AVE,3162
8,1,23,DEL,2032
8,1,23,ILL,1550
8,1,23,RET,176
8,1,23,SAR,7
8,2,0,ALB,200
8,2,0,AVE,2852
8,2,0,DEL,1817
8,2,0,ILL,1497
8,2,0,RET,90
8,2,0,SAR,13
8,2,1,ALB,158
8,2,1,AVE,2499
8,2,1,DEL,1550
8,2,1,ILL,1274
8,2,1,RET,103
8,2,1,SAR,9
8,2,2,ALB,96
8,2,2,AVE,1672
8,2,2,DEL,1126
8,2,2,ILL,860
8,2,2,RET,84
8,2,2,SAR,6
8,2,3,ALB,72
8,2,3,AVE,1167
8,2,3,DEL,970
8,2,3,ILL,602
8,2,3,RET,63
8,2,3,SAR,3
8,2,4,ALB,64
8,2,4,AVE,1050
8,2,4,DEL,984
8,2,4,ILL,591
8,2,4,RET,76
8,2,4,SAR,2
8,2,5,ALB,121
8,2,5,AVE,1739
8,2,5,DEL,1609
8,2,5,ILL,747
8,2,5,RET,128
8,2,5,SAR,3
8,2,6,ALB,183
8,2,6,AVE,2531
8,2,6,DEL,2016
8,2,6,ILL,1264
8,2,6,RET,152
8,2,6,SAR,6
8,2,7,ALB,356
8,2,7,AVE,3734
8,2,7,DEL,2832
8,2,7,ILL,1689
8,2,7,RET,203
8,2,7,SAR,6
8,2,8,ALB,604
8,2,8,AVE,5015
8,2,8,DEL,3506
8,2,8,ILL,2310
8,2,8,RET,234
8,2,8,SAR,15
8,2,9,ALB,704
8,2,9,AVE,5664
8,2,9,DEL,4056
8,2,9,ILL,2657
8,2,9,RET,259
8,2,9,SAR,15
8,2,10,ALB,715
8,2,10,AVE,6077
8,2,10,DEL,3930
8,2,10,ILL,2933
8,2,10,RET,267
8,2,10,SAR,31
8,2,11,ALB,768
8,2,11,AVE,6597
8,2,11,DEL,4255
8,2,11,ILL,3238
8,2,11,RET,342
8,2,11,SAR,33
8,2,12,ALB,793
8,2,12,AVE,7246
8,2,12,DEL,4393
8,2,12,ILL,3641
8,2,12,RET,299
8,2,12,SAR,46
8,2,13,ALB,835
8,2,13,AVE,7159
8,2,13,DEL,4502
8,2,13,ILL,3764
8,2,13,RET,271
8,2,13,SAR,51
8,2,14,ALB,686
8,2,14,AVE,6253
8,2,14,DEL,4056
8,2,14,ILL,3292
8,2,14,RET,201
8,2,14,SAR,27
8,2,15,ALB,667
8,2,15,AVE,6227
8,2,15,DEL,3700
8,2,15,ILL,3233
8,2,15,RET,231
8,2,15,SAR,35
8,2,16,ALB,579
8,2,16,AVE,6298
8,2,16,DEL,3807
8,2,16,ILL,3430
8,2,16,RET,253
8,2,16,SAR,30
8,2,17,ALB,611
8,2,17,AVE,6310
8,2,17,DEL,3976
8,2,17,ILL,3504
8,2,17,RET,264
8,2,17,SAR,24
8,2,18,ALB,639
8,2,18,AVE,6653
8,2,18,DEL,4209
8,2,18,ILL,3810
8,2,18,RET,243
8,2,18,SAR,27
8,2,19,ALB,624
8,2,19,AVE,6775
8,2,19,DEL,4207
8,2,19,ILL,3780
8,2,19,RET,225
8,2,19,SAR,21
8,2,20,ALB,622
8,2,20,AVE,6841
8,2,20,DEL,4008
8,2,20,ILL,3561
8,2,20,RET,245
8,2,20,SAR,30
8,2,21,ALB,566
8,2,21,AVE,6036
8,2,21,DEL,3627
8,2,21,ILL,3104
8,2,21,RET,236
8,2,21,SAR,12
8,2,22,ALB,308
8,2,22,AVE,3611
8,2,22,DEL,2378
8,2,22,ILL,1869
8,2,22,RET,158
8,2,22,SAR,12
8,2,23,ALB,198
8,2,23,AVE,2865
8,2,23,DEL,1786
8,2,23,ILL,1445
8,2,23,RET,108
8,2,23,SAR,5
8,3,0,ALB,181
8,3,0,AVE,2828
8,3,0,DEL,1794
8,3,0,ILL,1491
8,3,0,RET,109
8,3,0,SAR,40
8,3,1,ALB,189
8,3,1,AVE,2847
8,3,1,DEL,1829
8,3,1,ILL,1431
8,3,1,RET,79
8,3,1,SAR,35
8,3,2,ALB,138
8,3,2,AVE,2258
8,3,2,DEL,1443
8,3,2,ILL,1214
8,3,2,RET,56
8,3,2,SAR,19
8,3,3,ALB,100
8,3,3,AVE,1431
8,3,3,DEL,1090
8,3,3,ILL,759
8,3,3,RET,48
8,3,3,SAR,18
8,3,4,ALB,83
8,3,4,AVE,1078
8,3,4,DEL,1032
8,3,4,ILL,586
8,3,4,RET,39
8,3,4,SAR,7
8,3,5,ALB,124
8,3,5,AVE,1311
8,3,5,DEL,1424
8,3,5,ILL,755
8,3,5,RET,65
8,3,5,SAR,13
8,3,6,ALB,119
8,3,6,AVE,1672
8,3,6,DEL,1566
8,3,6,ILL,949
8,3,6,RET,116
8,3,6,SAR,5
8,3,7,ALB,127
8,3,7,AVE,1733
8,3,7,DEL,1532
8,3,7,ILL,1046
8,3,7,RET,100
8,3,7,SAR,19
8,3,8,ALB,128
8,3,8,AVE,2003
8,3,8,DEL,1683
8,3,8,ILL,1029
8,3,8,RET,118
8,3,8,SAR,33
8,3,9,ALB,223
8,3,9,AVE,2613
8,3,9,DEL,2214
8,3,9,ILL,1262
8,3,9,RET,153
8,3,9,SAR,32
8,3,10,ALB,307
8,3,10,AVE,3758
8,3,10,DEL,2754
8,3,10,ILL,1954
8,3,10,RET,168
8,3,10,SAR,80
8,3,11,ALB,418
8,3,11,AVE,5171
8,3,11,DEL,3177
8,3,11,ILL,2620
8,3,11,RET,185
8,3,11,SAR,87
8,3,12,ALB,571
8,3,12,AVE,6570
8,3,12,DEL,3988
8,3,12,ILL,3435
8,3,12,RET,253
8,3,12,SAR,71
8,3,13,ALB,544
8,3,13,AVE,5971
8,3,13,DEL,3732
8,3,13,ILL,3327
8,3,13,RET,221
8,3,13,SAR,49
8,3,14,ALB,400
8,3,14,AVE,4670
8,3,14,DEL,3145
8,3,14,ILL,2810
8,3,14,RET,247
8,3,14,SAR,19
8,3,15,ALB,439
8,3,15,AVE,5092
8,3,15,DEL,3259
8,3,15,ILL,2883
8,3,15,RET,226
8,3,15,SAR,18
8,3,16,ALB,572
8,3,16,AVE,6126
8,3,16,DEL,3833
8,3,16,ILL,3876
8,3,16,RET,239
8,3,16,SAR,17
8,3,17,ALB,645
8,3,17,AVE,7111
8,3,17,DEL,4287
8,3,17,ILL,4704
8,3,17,RET,324
8,3,17,SAR,27
8,3,18,ALB,713
8,3,18,AVE,7450
8,3,18,DEL,4858
8,3,18,ILL,4657
8,3,18,RET,346
8,3,18,SAR,19
8,3,19,ALB,647
8,3,19,AVE,7215
8,3,19,DEL,4843
8,3,19,ILL,3917
8,3,19,RET,337
8,3,19,SAR,13
8,3,20,ALB,496
8,3,20,AVE,6060
8,3,20,DEL,3789
8,3,20,ILL,3043
8,3,20,RET,255
8,3,20,SAR,11
8,3,21,ALB,340
8,3,21,AVE,4939
8,3,21,DEL,2991
8,3,21,ILL,2355
8,3,21,RET,211
8,3,21,SAR,7
8,3,22,ALB,256
8,3,22,AVE,3829
8,3,22,DEL,2316
8,3,22,ILL,1851
8,3,22,RET,197
8,3,22,SAR,5
8,3,23,ALB,189
8,3,23,AVE,2720
8,3,23,DEL,1727
8,3,23,ILL,1284
8,3,23,RET,155
8,3,23,SAR,6
8,4,0,ALB,108
8,4,0,AVE,1852
8,4,0,DEL,1210
8,4,0,ILL,822
8,4,0,RET,126
8,4,0,SAR,4
8,4,1,ALB,56
8,4,1,AVE,1013
8,4,1,DEL,754
8,4,1,ILL,434
8,4,1,RET,84
8,4,2,ALB,28
8,4,2,AVE,551
8,4,2,DEL,602
8,4,2,ILL,271
8,4,2,RET,69
8,4,3,ALB,26
8,4,3,AVE,526
8,4,3,DEL,692
8,4,3,ILL,272
8,4,3,RET,66
8,4,4,ALB,37
8,4,4,AVE,781
8,4,4,DEL,907
8,4,4,ILL,423
8,4,4,RET,97
8,4,5,ALB,120
8,4,5,AVE,2250
8,4,5,DEL,2076
8,4,5,ILL,1020
8,4,5,RET,239
8,4,5,SAR,1
8,4,6,ALB,351
8,4,6,AVE,5641
8,4,6,DEL,3605
8,4,6,ILL,2883
8,4,6,RET,307
8,4,6,SAR,1
8,4,7,ALB,831
8,4,7,AVE,7747
8,4,7,DEL,5058
8,4,7,ILL,6099
8,4,7,RET,413
8,4,7,SAR,29
8,4,8,ALB,1132
8,4,8,AVE,6303
8,4,8,DEL,4964
8,4,8,ILL,6935
8,4,8,RET,490
8,4,8,SAR,75
8,4,9,ALB,1112
8,4,9,AVE,6737
8,4,9,DEL,5691
8,4,9,ILL,5970
8,4,9,RET,480
8,4,9,SAR,44
8,4,10,ALB,851
8,4,10,AVE,7026
8,4,10,DEL,5071
8,4,10,ILL,4834
8,4,10,RET,494
8,4,10,SAR,24
8,4,11,ALB,838
8,4,11,AVE,7618
8,4,11,DEL,4981
8,4,11,ILL,4714
8,4,11,RET,536
8,4,11,SAR,15
8,4,12,ALB,789
8,4,12,AVE,7756
8,4,12,DEL,4811
8,4,12,ILL,4699
8,4,12,RET,593
8,4,12,SAR,23
8,4,13,ALB,818
8,4,13,AVE,8495
8,4,13,DEL,5071
8,4,13,ILL,4800
8,4,13,RET,600
8,4,13,SAR,25
8,4,14,ALB,882
8,4,14,AVE,8555
8,4,14,DEL,4950
8,4,14,ILL,4571
8,4,14,RET,655
8,4,14,SAR,31
8,4,15,ALB,892
8,4,15,AVE,8840
8,4,15,DEL,4694
8,4,15,ILL,4791
8,4,15,RET,703
8,4,15,SAR,31
8,4,16,ALB,955
8,4,16,AVE,9414
8,4,16,DEL,4831
8,4,16,ILL,5178
8,4,16,RET,729
8,4,16,SAR,43
8,4,17,ALB,1020
8,4,17,AVE,9715
8,4,17,DEL,5087
8,4,17,ILL,6400
8,4,17,RET,708
8,4,17,SAR,46
8,4,18,ALB,1088
8,4,18,AVE,9594
8,4,18,DEL,4754
8,4,18,ILL,6958
8,4,18,RET,803
8,4,18,SAR,66
8,4,19,ALB,750
8,4,19,AVE,7533
8,4,19,DEL,4267
8,4,19,ILL,5422
8,4,19,RET,584
8,4,19,SAR,45
8,4,20,ALB,518
8,4,20,AVE,6136
8,4,20,DEL,3654
8,4,20,ILL,3657
8,4,20,RET,551
8,4,20,SAR,25
8,4,21,ALB,325
8,4,21,AVE,4303
8,4,21,DEL,2963
8,4,21,ILL,2241
8,4,21,RET,394
8,4,21,SAR,15
8,4,22,ALB,212
8,4,22,AVE,3032
8,4,22,DEL,2165
8,4,22,ILL,1628
8,4,22,RET,234
8,4,22,SAR,11
8,4,23,ALB,110
8,4,23,AVE,1828
8,4,23,DEL,1226
8,4,23,ILL,1069
8,4,23,RET,142
8,4,23,SAR,5
8,5,0,ALB,90
8,5,0,AVE,1326
8,5,0,DEL,990
8,5,0,ILL,817
8,5,0,RET,109
8,5,0,SAR,3
8,5,1,ALB,45
8,5,1,AVE,767
8,5,1,DEL,771
8,5,1,ILL,357
8,5,1,RET,72
8,5,1,SAR,6
8,5,2,ALB,18
8,5,2,AVE,505
8,5,2,DEL,445
8,5,2,ILL,229
8,5,2,RET,57
8,5,3,ALB,23
8,5,3,AVE,391
8,5,3,DEL,465
8,5,3,ILL,217
8,5,3,RET,71
8,5,4,ALB,31
8,5,4,AVE,652
8,5,4,DEL,799
8,5,4,ILL,348
8,5,4,RET,92
8,5,4,SAR,1
8,5,5,ALB,122
8,5,5,AVE,2068
8,5,5,DEL,1808
8,5,5,ILL,895
8,5,5,RET,187
8,5,5,SAR,1
8,5,6,ALB,341
8,5,6,AVE,5492
8,5,6,DEL,3420
8,5,6,ILL,2751
8,5,6,RET,278
8,5,6,SAR,6
8,5,7,ALB,845
8,5,7,AVE,7235
8,5,7,DEL,5005
8,5,7,ILL,6176
8,5,7,RET,437
8,5,7,SAR,32
8,5,8,ALB,1139
8,5,8,AVE,7891
8,5,8,DEL,5957
8,5,8,ILL,6986
8,5,8,RET,515
8,5,8,SAR,72
8,5,9,ALB,1083
8,5,9,AVE,7592
8,5,9,DEL,5429
8,5,9,ILL,6178
8,5,9,RET,485
8,5,9,SAR,63
8,5,10,ALB,893
8,5,10,AVE,7743
8,5,10,DEL,5339
8,5,10,ILL,4886
8,5,10,RET,612
8,5,10,SAR,26
8,5,11,ALB,873
8,5,11,AVE,8238
8,5,11,DEL,5007
8,5,11,ILL,4911
8,5,11,RET,652
8,5,11,SAR,38
8,5,12,ALB,852
8,5,12,AVE,8203
8,5,12,DEL,4943
8,5,12,ILL,5280
8,5,12,RET,701
8,5,12,SAR,24
8,5,13,ALB,879
8,5,13,AVE,8983
8,5,13,DEL,5131
8,5,13,ILL,5249
8,5,13,RET,716
8,5,13,SAR,26
8,5,14,ALB,894
8,5,14,AVE,8839
8,5,14,DEL,5117
8,5,14,ILL,5094
8,5,14,RET,649
8,5,14,SAR,34
8,5,15,ALB,940
8,5,15,AVE,9286
8,5,15,DEL,5144
8,5,15,ILL,5261
8,5,15,RET,723
8,5,15,SAR,34
8,5,16,ALB,1022
8,5,16,AVE,9585
8,5,16,DEL,5194
8,5,16,ILL,5636
8,5,16,RET,713
8,5,16,SAR,49
8,5,17,ALB,1038
8,5,17,AVE,10140
8,5,17,DEL,5286
8,5,17,ILL,6641
8,5,17,RET,771
8,5,17,SAR,44
8,5,18,ALB,1051
8,5,18,AVE,10288
8,5,18,DEL,4937
8,5,18,ILL,6921
8,5,18,RET,837
8,5,18,SAR,49
8,5,19,ALB,778
8,5,19,AVE,7620
8,5,19,DEL,4303
8,5,19,ILL,5964
8,5,19,RET,641
8,5,19,SAR,44
8,5,20,ALB,550
8,5,20,AVE,6685
8,5,20,DEL,3910
8,5,20,ILL,4055
8,5,20,RET,579
8,5,20,SAR,40
8,5,21,ALB,377
8,5,21,AVE,4838
8,5,21,DEL,2981
8,5,21,ILL,2521
8,5,21,RET,442
8,5,21,SAR,20
8,5,22,ALB,237
8,5,22,AVE,3303
8,5,22,DEL,2165
8,5,22,ILL,1843
8,5,22,RET,277
8,5,22,SAR,11
8,5,23,ALB,130
8,5,23,AVE,2328
8,5,23,DEL,1530
8,5,23,ILL,1279
8,5,23,RET,141
8,5,23,SAR,5
8,6,0,ALB,98
8,6,0,AVE,1551
8,6,0,DEL,1061
8,6,0,ILL,835
8,6,0,RET,112
8,6,0,SAR,6
8,6,1,ALB,37
8,6,1,AVE,962
8,6,1,DEL,656
8,6,1,ILL,395
8,6,1,RET,82
8,6,1,SAR,3
8,6,2,ALB,25
8,6,2,AVE,587
8,6,2,DEL,475
8,6,2,ILL,245
8,6,2,RET,70
8,6,2,SAR,1
8,6,3,ALB,23
8,6,3,AVE,454
8,6,3,DEL,538
8,6,3,ILL,268
8,6,3,RET,66
8,6,4,ALB,39
8,6,4,AVE,737
8,6,4,DEL,814
8,6,4,ILL,403
8,6,4,RET,100
8,6,5,ALB,121
8,6,5,AVE,2094
8,6,5,DEL,1787
8,6,5,ILL,913
8,6,5,RET,188
8,6,5,SAR,1
8,6,6,ALB,317
8,6,6,AVE,5453
8,6,6,DEL,3409
8,6,6,ILL,2727
8,6,6,RET,309
8,6,6,SAR,4
8,6,7,ALB,839
8,6,7,AVE,7883
8,6,7,DEL,4756
8,6,7,ILL,6128
8,6,7,RET,398
8,6,7,SAR,35
8,6,8,ALB,1174
8,6,8,AVE,7562
8,6,8,DEL,5981
8,6,8,ILL,7094
8,6,8,RET,453
8,6,8,SAR,79
8,6,9,ALB,1172
8,6,9,AVE,7555
8,6,9,DEL,5581
8,6,9,ILL,6153
8,6,9,RET,481
8,6,9,SAR,46
8,6,10,ALB,907
8,6,10,AVE,8498
8,6,10,DEL,5269
8,6,10,ILL,4877
8,6,10,RET,607
8,6,10,SAR,33
8,6,11,ALB,901
8,6,11,AVE,8198
8,6,11,DEL,5117
8,6,11,ILL,5021
8,6,11,RET,591
8,6,11,SAR,32
8,6,12,ALB,941
8,6,12,AVE,8877
8,6,12,DEL,5138
8,6,12,ILL,5179
8,6,12,RET,620
8,6,12,SAR,20
8,6,13,ALB,985
8,6,13,AVE,9388
8,6,13,DEL,5306
8,6,13,ILL,5236
8,6,13,RET,660
8,6,13,SAR,31
8,6,14,ALB,979
8,6,14,AVE,9516
8,6,14,DEL,5451
8,6,14,ILL,5194
8,6,14,RET,692
8,6,14,SAR,37
8,6,15,ALB,947
8,6,15,AVE,9279
8,6,15,DEL,5060
8,6,15,ILL,5214
8,6,15,RET,697
8,6,15,SAR,30
8,6,16,ALB,1074
8,6,16,AVE,9659
8,6,16,DEL,5113
8,6,16,ILL,5745
8,6,16,RET,720
8,6,16,SAR,29
8,6,17,ALB,1131
8,6,17,AVE,9613
8,6,17,DEL,5313
8,6,17,ILL,6544
8,6,17,RET,742
8,6,17,SAR,35
8,6,18,ALB,1074
8,6,18,AVE,10194
8,6,18,DEL,5070
8,6,18,ILL,7344
8,6,18,RET,821
8,6,18,SAR,61
8,6,19,ALB,844
8,6,19,AVE,8261
8,6,19,DEL,4477
8,6,19,ILL,5696
8,6,19,RET,618
8,6,19,SAR,58
8,6,20,ALB,593
8,6,20,AVE,7172
8,6,20,DEL,3975
8,6,20,ILL,4014
8,6,20,RET,562
8,6,20,SAR,43
8,6,21,ALB,385
8,6,21,AVE,4794
8,6,21,DEL,3204
8,6,21,ILL,2435
8,6,21,RET,401
8,6,21,SAR,21
8,6,22,ALB,215
8,6,22,AVE,3322
8,6,22,DEL,2129
8,6,22,ILL,1834
8,6,22,RET,275
8,6,22,SAR,10
8,6,23,ALB,167
8,6,23,AVE,2465
8,6,23,DEL,1540
8,6,23,ILL,1229
8,6,23,RET,160
8,6,23,SAR,16
8,7,0,ALB,122
8,7,0,AVE,1873
8,7,0,DEL,1175
8,7,0,ILL,907
8,7,0,RET,114
8,7,0,SAR,5
8,7,1,ALB,63
8,7,1,AVE,1097
8,7,1,DEL,836
8,7,1,ILL,468
8,7,1,RET,68
8,7,1,SAR,1
8,7,2,ALB,29
8,7,2,AVE,624
8,7,2,DEL,521
8,7,2,ILL,255
8,7,2,RET,60
8,7,2,SAR,1
8,7,3,ALB,31
8,7,3,AVE,524
8,7,3,DEL,484
8,7,3,ILL,240
8,7,3,RET,70
8,7,3,SAR,1
8,7,4,ALB,34
8,7,4,AVE,845
8,7,4,DEL,754
8,7,4,ILL,364
8,7,4,RET,113
8,7,5,ALB,141
8,7,5,AVE,2513
8,7,5,DEL,1911
8,7,5,ILL,899
8,7,5,RET,182
8,7,5,SAR,2
8,7,6,ALB,357
8,7,6,AVE,6189
8,7,6,DEL,3432
8,7,6,ILL,2775
8,7,6,RET,299
8,7,6,SAR,4
8,7,7,ALB,902
8,7,7,AVE,7152
8,7,7,DEL,4996
8,7,7,ILL,6197
8,7,7,RET,401
8,7,7,SAR,31
8,7,8,ALB,1173
8,7,8,AVE,8425
8,7,8,DEL,5997
8,7,8,ILL,6940
8,7,8,RET,497
8,7,8,SAR,77
8,7,9,ALB,1129
8,7,9,AVE,7923
8,7,9,DEL,5588
8,7,9,ILL,6237
8,7,9,RET,520
8,7,9,SAR,50
8,7,10,ALB,1019
8,7,10,AVE,7729
8,7,10,DEL,5345
8,7,10,ILL,5462
8,7,10,RET,572
8,7,10,SAR,30
8,7,11,ALB,783
8,7,11,AVE,8774
8,7,11,DEL,5203
8,7,11,ILL,4757
8,7,11,RET,641
8,7,11,SAR,23
8,7,12,ALB,686
8,7,12,AVE,8932
8,7,12,DEL,5130
8,7,12,ILL,5121
8,7,12,RET,691
8,7,12,SAR,28
8,7,13,ALB,852
8,7,13,AVE,9471
8,7,13,DEL,5348
8,7,13,ILL,5285
8,7,13,RET,697
8,7,13,SAR,33
8,7,14,ALB,1009
8,7,14,AVE,10356
8,7,14,DEL,5434
8,7,14,ILL,5038
8,7,14,RET,750
8,7,14,SAR,24
8,7,15,ALB,959
8,7,15,AVE,9935
8,7,15,DEL,5491
8,7,15,ILL,5511
8,7,15,RET,596
8,7,15,SAR,45
8,7,16,ALB,1133
8,7,16,AVE,9919
8,7,16,DEL,5029
8,7,16,ILL,6057
8,7,16,RET,729
8,7,16,SAR,61
8,7,17,ALB,1005
8,7,17,AVE,10236
8,7,17,DEL,5132
8,7,17,ILL,6765
8,7,17,RET,670
8,7,17,SAR,54
8,7,18,ALB,1161
8,7,18,AVE,10957
8,7,18,DEL,5136
8,7,18,ILL,7380
8,7,18,RET,820
8,7,18,SAR,82
8,7,19,ALB,899
8,7,19,AVE,8959
8,7,19,DEL,4186
8,7,19,ILL,6315
8,7,19,RET,696
8,7,19,SAR,59
8,7,20,ALB,708
8,7,20,AVE,7400
8,7,20,DEL,4109
8,7,20,ILL,4410
8,7,20,RET,629
8,7,20,SAR,52
8,7,21,ALB,427
8,7,21,AVE,5948
8,7,21,DEL,3757
8,7,21,ILL,2841
8,7,21,RET,401
8,7,21,SAR,24
8,7,22,ALB,274
8,7,22,AVE,3964
8,7,22,DEL,2394
8,7,22,ILL,1963
8,7,22,RET,271
8,7,22,SAR,14
8,7,23,ALB,171
8,7,23,AVE,2834
8,7,23,DEL,1789
8,7,23,ILL,1487
8,7,23,RET,180
8,7,23,SAR,9
8,8,0,ALB,128
8,8,0,AVE,2309
8,8,0,DEL,1338
8,8,0,ILL,1146
8,8,0,RET,128
8,8,0,SAR,5
8,8,1,ALB,83
8,8,1,AVE,1448
8,8,1,DEL,868
8,8,1,ILL,635
8,8,1,RET,96
8,8,1,SAR,5
8,8,2,ALB,40
8,8,2,AVE,814
8,8,2,DEL,637
8,8,2,ILL,362
8,8,2,RET,72
8,8,2,SAR,1
8,8,3,ALB,37
8,8,3,AVE,544
8,8,3,DEL,569
8,8,3,ILL,279
8,8,3,RET,80
8,8,3,SAR,2
8,8,4,ALB,53
8,8,4,AVE,768
8,8,4,DEL,819
8,8,4,ILL,369
8,8,4,RET,97
8,8,5,ALB,130
8,8,5,AVE,2233
8,8,5,DEL,1916
8,8,5,ILL,948
8,8,5,RET,171
8,8,5,SAR,1
8,8,6,ALB,389
8,8,6,AVE,5793
8,8,6,DEL,3516
8,8,6,ILL,2816
8,8,6,RET,324
8,8,6,SAR,3
8,8,7,ALB,776
8,8,7,AVE,8033
8,8,7,DEL,5112
8,8,7,ILL,6145
8,8,7,RET,367
8,8,7,SAR,46
8,8,8,ALB,1075
8,8,8,AVE,7774
8,8,8,DEL,5800
8,8,8,ILL,7026
8,8,8,RET,550
8,8,8,SAR,82
8,8,9,ALB,1192
8,8,9,AVE,7484
8,8,9,DEL,5634
8,8,9,ILL,6146
8,8,9,RET,532
8,8,9,SAR,56
8,8,10,ALB,964
8,8,10,AVE,8214
8,8,10,DEL,5484
8,8,10,ILL,4957
8,8,10,RET,391
8,8,10,SAR,42
8,8,11,ALB,914
8,8,11,AVE,8875
8,8,11,DEL,5625
